29	BE_43547A1_3
29	BE_43547A1_4
29	BE_43547A1_5
29	BE_43547A1_6
29	BE_43547A1_7
29	BE_43547A1_2_1
29	BE_43547A1_2_2
29	BE_43547A1_2_3
29	BE_43547A1_2_4
29	BE_43547A1_2_5
29	BE_43547A1_2_6
29	BE_43547A1_2_7
30	vancomycin_6
30	vancomycin_7
30	vancomycin_8
30	vancomycin_9
30	vancomycin_10
30	vancomycin_11
30	vancomycin_12
30	A40926_1
30	A40926_2
30	A40926_3
30	A40926_4
30	balhimycin_6
30	balhimycin_8
30	balhimycin_9
31	paenilamicin_1
31	paenilamicin_2
